423,もの,物,物品， 東西,10,"chose, produit","une,un",0,thing,5
424,フィルム,,底片， 膠捲,10,"bobine de film, film","une,un",,,5
425,でんち,電池,電池,10,"pile (électrique), batterie","une,une",8,battery,5
426,はこ,箱,盒子,10,boite,une,8,box,5
427,スイッチ,,開關,10,interrupteur,un,8,switch,5
428,れいぞうこ,冷蔵庫,冰箱,10,réfrigérateur,un,8,refrigerator,5
429,テーブル,,餐桌,10,table à manger,une,8,dining table,5
430,ベッド,,床,10,lit,un,8,bed,5
431,たな,棚,架子,10,"étagère, rayon (étagère)","une,un",8,shelves,5
432,ドア,,門,10,porte,une,8,door,5
433,まど,窓,窗戶,10,fenêtre,une,8,window,5
434,ポスト,,郵局， 信箱,10,"poste, boîte aux lettres","la,une",5,,5
435,ビル,,大樓,10,"immeuble, building","un,un",,,5
436,こうえん,公園,公園,10,parc,un,5,park,5
437,きっさてん,喫茶店,咖啡店,10,café (endroit),un,5,coffee lounge,5
438,ほんや,本屋,書店,10,librairie,une,5,bookshop,5
439,～や,～屋,~店,10,suffixe pour magasins,,,,5
440,のりば,乗り場,搭乘火車， 計程車等交通工具的場所,10,"arrêt,  quai ( train , taxi , bus ...)","un,un",22,,5
441,けん,県,縣,10,"préfecture, département","une,un",22,prefecture,5
442,うえ,上,上， 上面,10,dessus,,10,on the top of,5
443,した,下,下， 下面,10,dessous,,10,below,5
444,まえ,前,前， 前面,10,devant,,10,before,5
445,うしろ,後ろ,後， 後面,10,derrière,,10,behind,5
446,みぎ,右,右， 右邊,10,(à) droite,,10,right side,5
447,ひだり,左,左， 左邊,10,(à) gauche,,10,left hand side,5
448,なか,中,裏面， 中間,10,"à l'intérieur de, au milieu de",,10,"inside,middle,among",5
449,そと,外,外面,10,(en) dehors (de),,10,outside,5
450,となり,隣,隔壁， 旁邊,10,"voisin, à coté de",,10,next door to,5
451,ちかく,近く,附近,10,"à proximité, dans les environs",,10,near,5
452,あいだ,間,之間， 中間,10,entre (prép.),,10,"space,room,time,pause",5
453,いちばん～,,最~,10,le plus (superlatif),,10,,5
454,~だんめ,~段目,第 ~ 層 （架子的第。。。層）,10,la ~ rangée (d'une étagère),,,,5
455,おく,奥,裏面,10,à l'intérieur de,,,"interior,inner part",5
456,チリソース,,辣醬,10,sauce piquante (chili),une,,,5
457,ひとつ,一つ,一個 （用於計算物品）,11,un (objet),,18,one (obj),5
458,ふたつ,二つ,二個,11,deux (objet),,18,two (obj),5
459,みっつ,三つ,三個,11,trois (objet),,18,three (obj),5
460,よっつ,四つ,四個,11,quatre (objet),,18,four (obj),5
461,いつつ,五つ,五個,11,cinq (objet),,18,five (objs),5
462,むっつ,六つ,六個,11,six (objet),,18,six (obj),5
463,ななつ,七つ,七個,11,sept (objet),,18,seven (obj),5
464,やっつ,八つ,八個,11,huit (objet),,18,height,5
465,ここのつ,九つ,九個,11,neuf (objet),,18,nine (objs),5
466,とお,十,十個,11,dix (objet),,18,ten,5
467,いくつ,,幾個,11,combien? (objet),,18,how many,5
468,ひとり,一人,一個人,11,un (personne),,18,one (person),5
469,ふたり,二人,二個人,11,deux (personne),,18,two (person),5
470,~にん,~人,~個人,11,combien? (personne),,18,how many person?,5
471,~だい,~台,（用於計算機械， 車輛等機械類時）,11,"classificateur pour machines, voitures, et autres objets assimilées",,18,,5
472,~まい,~枚,（用於計算紙張， 郵票等薄的物品時）,11,"classificateur pour feuilles, timbres, et autres objets assimilés",,18,,5
473,~かい,~回,~次,11,fois,,18,a time,5
474,りんご,,蘋果,11,pomme,une,7,apple,5
475,みかん,,橋子,11,mandarine,une,7,tangerine,5
476,サンドイッチ,,三明治,11,"butterbrot, sandwitch","un,un",7,,5
477,カレー「ライス」,,咖哩「飯」,11,(riz au ) curry,un (du),7,curry,5
478,アイスクリーム,,冰淇淋,11,"glace, crème glacé","une,une",7,,5
479,きって,切手,郵票,11,timbre,un,,postage stamp,5
480,はがき,,明信片,11,carte postale,une,,,5
481,ふうとう,封筒,信封,11,enveloppe,une,,envelope,5
482,そくたつ,速達,限時信,11,(lettre) exprès,un,,"express,special delivery",5
483,かきとめ,書留,掛號信,11,(lettre) recommandée,un,,,5
484,パンチ,,"打孔機, 打洞機",7,perforeuse,une,,,5
485,ホッチキス,,釘書機,7,agrafeuse,une,,,5
486,セロテープ,,透明膠帶,7,scotch transparent,un,,,5
487,けしゴム,消しゴム,橡皮擦,7,gomme,une,,eraser,5
488,あそびます,遊びます,玩,13,s'amuser,,,,5
489,およぎます,泳ぎます,游泳,13,nager,,,to swim,5
490,むかえます,迎えます,迎接,13,"accueillr, aller à la rencontre",,66,,5
491,つかれます,疲れます,辦,13,"se fatiguer, être fatigué, se lasser",,66,,5
492,けっこんします,結婚します,結婚,13,se marrier,,66,to marry,5
493,かいものします,買い物します,購物，買東西,13,"faire les courses, faire des emplettes",,0,,5
494,しょくじします,食事します,吃飯，用餐,13,prendre un repas,,7,,5
495,さんぽします「こうえんを」,散歩します「公園を」,「在公園」散步,13,se balader ( dans un parc),,66,,5
496,たいへん「な」,大変「な」,"很(累), 相當(辛苦) (表示不好的狀態）",13,très ( connotation négative),,,,5
497,ほしい,欲しい,想要,13,"vouloir, avoir envie de, désirer",,66,want,5
498,ひろい,広い,寬,13,large,,,broad,5
499,せまい,狭い,窄,13,étroit,,,narrow,5
500,プール,,游泳池,13,piscine,une,5,swimming pool,5
501,かわ,川,河流,13,"cours d'eau, rivière, fleuve","un,une,un",13,river,5
502,びじゅつ,美術,美術,13,"l'art, la peinture",,23,"art, fine arts",5
503,つり,釣り,釣魚,13,pêcher,,26,"fishing, angling",5
504,スキー（～を　します）,,滑雪,13,ski (faire du ski),,66,,5
505,しゅうまつ,週末,週末,13,la fin de semaine,,19,weekend,5
506,「お」しょうがつ,「お」正月,新年,13,le nouvel an,,,,5
507,～ごろ,,~左右（用於時間）,13,environ (temps),,19,,5
508,なにか,何か,什麼（表示無法特定的某件事情或某一物品）,13,quelque chose,,,something,5
509,どこか,,哪裡（表示物特定的某個地方）,13,quelque part,,,somewhere,5
510,もんだい,問題,問題,7,question,une,,problem,5
511,おおさか,大阪,大阪,8,Osaka,,25,,5
513,ごちゅうもんは？,ご注文は？,你要點什麼？,13,que prenez-vous? (au restaurant),,7,,5
514,ていしょく,定食,套餐,13,menu (dans un restaurant),un,7,"set meal, special (of the day)",5
515,ぎゅうどん,牛丼,牛肉蓋飯,13,"gyudon, bol de riz couvert de lamelles de bœuf.",un,7,,5
516,「しょうしょう」おまちください。,「少々」お待ちください。,請「稍」等,13,veuillez patienter un moment.,,19,"Please, wait a moment.",5
518,もう～,,再~,14,"encore, de nouveau",,,,
519,もうすこし,もう少し,再 ~ 一點,14,encore un peu,,,,
520,あとで,,等一下，稍後,14,attendez un instant,,19,,5
521,また,,再,14,"de nouveau, à nouveau, encore",,,,5
522,すぐ,,馬上,14,"tout de suite, immédiatement",,19,,5
523,ゆっくり,,慢慢地,14,lentement,,19,slowly,5
524,まっすぐ,,直直地,14,"tout droit, directement",,,,5
525,～かた,～方,~的方式,14,"la manière de , la façon de ~",,,,5
526,よみかた,読み方,讀法，念法,14,"façon de lire, prononciation","une,  une",,,5
527,こたえ,答え,回答，解答,14,"réponse, solution","une,une",,"answer,solution",5
528,もんだい,問題,問題,14,"question, problème","une,un",,problem,5
529,さとう,砂糖,砂糖,14,sucre,un (du),7,sugar,5
530,しお,しお,鹽,14,sel,le,7,salt,5
531,ちず,地図,地圖,14,carte (géographique),une,25,map (geographical),5
532,じゅうしょ,住所,地址,14,adresse,une,25,adress,5
533,なまえ,名前,姓名,14,nom et prénom,,,name,5
534,パスポート,,護照,14,passport,un,22,,5
535,エアコン,,空調,14,air conditionnée,une,,,5
536,でんき,,電燈，電氣,14,électricité,,2,"electricity, electric light",5
537,コピーします,,影印,14,photocopier,,,to copy,5
538,「あめが～」ふります,「雨が』降ります,下「雨」,14,pleuvoir,,15,to rain,5
539,「～を」でます,「～を」出ます,離開,14,quitter,,,to leave,5
540,「～に」はいります,「～に」入ります,進入,14,"entrer, pénetrer (dans)",,,to enter,5
541,たちます,立ちます,站立,14,être debout,,,,5
542,"すわります,すわる","座ります,座る",坐,14,s'asseoir,,,to sit,5
543,つけます,,開（空調等）,14,allumer,,66,,5
544,けします,消します,關 （空調等）,14,éteindre,,66,to turn off (air conditionner),5
545,あけます,開けます,開「門，窗戶。。。」,14,ouvrir,,66,to open,5
546,しめます,閉めます,關「門，窗戶。。」。,14,fermer,,66,to close,5
547,まちます,待ちます,等,14,attendre,,66,to wait,5
548,はなします,話します,說,14,"parler, dire",,66,"to speak,to say",5
549,もちます,持ちます,拿,14,prendre,,66,to take,5
550,つかいます,使います,使用,14,utiliser,,66,to use,5
551,クジラ,鯨,鯨魚 [jing1yu2],0,baleine,une,6,whale,
552,かんたん「な」,簡単「な」,簡單,12,simple,,,simple,5
553,ちかい,近い,近,12,proche,,,close,5
554,とおい,遠い,遠,12,loin,,,far,5
555,はやい,速い、早い,快，早,12,"rapide,  tôt",,19,"fast, early",5
556,おそい,遅い,慢,12,lent,,19,slow,5
557,おおい「~が」,多い「~が」,多,12,beaucoup de,,3,"many,a lot of",5
558,すくない「~が」,少ない「~が」,少,12,peu de,,,a few,5
559,あたたかい,暖かい、温かい,溫暖， 溫,12,"tiède, chaleureux, doux(température)",,,,5
560,すずしい,涼しい,涼快,12,frais (température),,,refreshing,5
561,あまい,甘い,甜,12,sucré,,7,sweet,5
562,からい,辛い,辣,12,"épicé, piquant",,7,spicy,5
563,おもい,重い,重,12,lourd,,,heavy,5
564,かるい,軽い,輕,12,léger,,,light,5
566,きせつ,季節,季節,12,la saison,,19,season,5
567,はる,春,春天,12,le printemps,un,19,spring,5
568,なつ,夏,夏天,12,l'été,un,19,summer,5
569,あき,秋,秋天,12,l'automne,un,19,fall,5
570,ふゆ,冬,冬天,12,l'hiver,un,19,winter,5
571,てんき,天気,天氣,12,le temps (météo),un,19,weather,5
572,あめ,雨,雨,12,la pluie,une,15,rain,5
573,くもり,曇り,陰天,12,nuageux,un,15,cloudy weather,5
574,ホテル,,飯店,12,l'hôtel,un,5,,5
575,くうこう,空港,機場,12,l'aéroport,un,5,airport,5
576,うみ,海,海,12,la mer,une,13,sea,5
577,せかい,世界,世界,12,le monde,un,25,world,5
578,ほっかいどう,北海道,北海道,12,Hokkaidô,,25,Hokkaido,5
579,「お」まつり,「お」祭り,慶典， 廟會,12,la fête,une,19,festival,5
580,すきやき,すき焼き,壽喜燒,12,sukiyaki,,7,sukiyaki,5
581,さしみ,刺身,生魚片,12,sashimi,un,7,sashimi,5
582,「お」すし,,壽司 [shou4si1],12,sushi,un,7,sushi,5
583,てんぷら,天ぷら,天婦羅 [tian1fu4luo2],12,tenpura,un,7,,5
584,ぶたにく,豚肉,豬肉,12,viande de porc,une,7,porc,5
585,とりにく,鶏肉,雞肉,12,poulet,un,7,chicken,5
586,ぎゅうにく,牛肉,牛肉,12,viande de boeuf,une,7,beef,5
587,レモン,,檸檬,12,citron,un,7,lemon,5
588,いけばな,生け花,插花,12,"ikebana, arrangement de fleurs",,13,(1) flower arrangement,5
589,もみじ,紅葉,楓葉,12,"feuilles d' érables d'Asie, qui deviennent rouge en automne",,,(1) (Japanese) maple,5
590,どちら,,哪一個（二選一）,12,lequel ( ente deux choix),,,,5
591,どちらも,,兩個都~,12,tout les deux,,,both,5
592,いちばん,,最,12,le plus,,3,the most,5
593,ずっと,,~得多,12,,,,,5
594,はじめて,初めて,第一次，初次,12,pour la première fois,,,for the first time,5
595,ただいま,,我回來了,12,Je suis revenu (politesse),,,I'm back (politness),5
596,おかえりなさい,お帰りなさい,你會來啦,12,Te voilà revenu ( politesse),,,,5
597,つかれました,疲れました,（我）累了,12,Je suis fatigué,,,I'm tired,5
598,ホンコン,,香港,12,Hongkong,,25,,5
599,シンガポール,,新加坡,12,Singapour,,25,,5
600,きょうだい,兄弟,兄弟姐妹,11,les frères et soeurs,,20,(humble) siblings,5
601,あに,兄,哥哥（自己的）,11,grand frère ( de soi-même),,20,(humble) older brother,5
602,おにいさん,お兄さん,哥哥（別人的，自己的）,11,"grand frère (de qqun d'autre, ou soi-même)",,20,(honorable) older brother,5
603,あね,姉,姊姊（自己的）,11,grande soeur (de soi-même),,20,(humble) older sister,5
604,おねえさん,お姉さん,姊姊（別人的，自己的）,11,"grande soeur (de qqun d'autre, ou soi-même)",,20,(honorable) older sister,5
605,おとうと,弟,弟弟（自己的）,11,petit frère (de soi-même),,20,younger brother,5
606,おとうとさん,弟さん,弟弟（別人的）,11,petit frère (de qqun d'autre),,20,,5
607,いもうと,妹,妹妹（自己的）,11,petite soeur (de soi-même),,20,younger sister ( one's),5
608,いもうとさん,妹さん,妹妹（別人的）,11,petite soeur ( de qqun d'autre),,20,younger sister (of someone else),5
609,がいこく,外国,外國,11,pays étranger,,25,foreign country,5
610,りゅうがくせい,留学生,留學生,11,étudiant à l'étranger,,8,overseas student,5
611,クラス,,班級,11,classe,une,8,,5
612,～じかん,～時間,~小時,11,~ heure(s) (durée),,19,,5
613,～しゅうかん,～週間,~星期,11,~ semaine(s) (durée),,19,,5
614,～かげつ,～か月,~個月,11,~ mois (durée),,19,,5
615,～ねん,～年,~年,11,~ année(s) ( durée),,19,,5
616,～ぐらい,,左右，大約,11,"environs, à peu près",,19,,5
617,どのくらい,,多久時間,11,combien de temps,,19,,5
618,ぜんぶで,全部で,一共， 合計,11,"en tout, au total",,0,,5
619,みんな,,大家,11,"tous, tout le monde",,,,5
620,～だけ,,只,11,seulement,,,only,5
621,ぜんぶ,全部,全部,11,tout,,,all,5
622,りょうしん,両親,父母， 雙親,11,"les parents, le père et la mère",,20,parents,5
623,かかります,,花費（時間， 錢， 等等）,11,"prendre (du temps), dépenser (de l'argent)",,19,to take ime or money,5
624,やすみます「かいしゃを～」,休みます「会社を～」,請假（向公司）,11,prendre un congé ( envers son entreprise),,,,5
625,ふなびん,船便,船運,11,envoi par bateau,un,,surface mail (ship),5
626,こうくうびん,航空便,空運， 航空郵件,11,envoi par avion,un,,,5
627,おねがいします,お願いします,拜託了,11,S'il vous plaît,,,please,5
628,パンダ,,貓熊,10,panda,un,6,panda,5
629,エーティーエム,,ATM， 自動櫃員機，自動提款機,10,distributeur de billet,un,5,,5
630,ぞう,象,大象,10,éléphant,un,6,elephant,5
631,ゆうびんきょく,郵便局,郵局,10,bureau de poste,un,,post office,5
632,しけん,試験,考試,10,examen,un,8,exam,5
633,おきます,置きます,放置,15,poser,,,to lay up,5
634,つくります,作ります、造ります,製造， 做,15,"produire, faire",,0,,5
635,うります,売ります,賣,15,vendre,,0,to sell,5
636,しります,知ります,知道,15,savoir,,,to know,5
637,すみます,住みます,居住,15,"habiter, résider",,,to dwelt,5
638,けんきゅうします,研究します,研究,15,"rechercher, faire de la recherche",,1,"to research, to do researches",5
639,しりょう,資料,資料,15,"informations, données",,1,"informations, data",5
640,カタログ,,目錄， 型錄,15,catalogue,un,0,,5
641,じこくひょう,時刻表,時刻表,15,emploi du temps (m),un,19,schedule,5
642,ふく,ふく,衣服,15,"habit, vêtement","un,un",16,,5
643,せいひん,製品,產品,15,produit,un,0,product,5
644,ソフト,,軟體,15,logiciel,un,2,software,5
645,でんしじしょ,電子辞書,電子辭典,15,dictionnaire électronique (m),un,,electronic dictionnary,5
647,,,,,remise,une,0,discount,
648,,,大減價,,soldes,des (pl.),0,sales,
649,せいきゅうしょ,請求書,,,facture,une,0,invoice,
650,,,,,caddie,un,0,shopping trolley,
651,,,,,enseigne,une,0,shop sign,
652,,,,,agence de presse,une,0,news agency,
653,,,討價還價，講價,,marchander (un article),,0,to bargain (over an article),
654,,,顧客,,client,un,0,customer,
655,,,,,pouvoir d'achat,un,0,purchasing power,
657,,,,,valeur,une,0,value,
658,,,,,fixer un prix,,0,to set a price,
659,ぶっか,物価,價格,21,prix,un,0,price,5
660,,,,,discuter le prix,,0,to discuss the price,
661,,,,,augmentation,une,0,rise,
662,,,,,"baisse, chute","une, une",0,"drop, fall",
663,,,,,en stock,,0,in stock,
664,,,,,pénurie,une,0,shortage,
665,,,製造,,fabriquer,,0,manufacture,
666,,,包裝,,emballer,,0,to wrap,
667,,,,,étiqueter,,0,to label,
668,,,,,étiquette,une,0,label,
669,,,,,conditionnement,un,0,packaging,
670,かじょうせいさん,過剰生産,,,surproduction,une,0,overproduction,
671,,,,,échantillon,un,0,sample,
672,,,,,bon de commande,un,0,order form,
673,,,,,fait sur commande,,0,made to order,
674,,,,,étalage,un,0,display window,
675,,,,,succursale,une,0,branch,
676,,,,,détaillant,un,0,retailer,
677,,,,,vente au détail,une,0,retail trade,
678,,,,,vente en gros,une,0,wholesale trade,
679,,,,,comptoir,un,0,counter,
680,,,,,entrée libre,une,0,free entrance,
681,,,,,exposer,,0,to display,
682,,,,,étagère,une,0,shelf,
683,,,,,grossiste,un,0,wholesaler,
684,,,,,fournisseur,un,0,supplier,
685,,,,,approvisionner (en qc),,0,to supply with (st),
686,,,,,"consommateur,consommatrice","un,une",0,consumer,
687,ねだん,値段,售價,,prix de vente,un,0,selling price,
